unique ID;PaperID;RowID;MethodID;Description;NeedChecking;RawData
861;12597;660;91;International Physical Activity Questionnaire short form - IPAQ-SF;Y;"Perceived Stress Scale - PSS (linked to 112); EuroQol measure- EQ-5D; International Physical Activity Questionnaire short form - IPAQ-SF; frequency of nature visit assessment; Inclusion of Nature in Self Scale; English Citizenship Survey to measure social cohesion"
862;12597;660;144;frequency of nature visit assessment;Y;"Perceived Stress Scale - PSS (linked to 112); EuroQol measure- EQ-5D; International Physical Activity Questionnaire short form - IPAQ-SF; frequency of nature visit assessment; Inclusion of Nature in Self Scale; English Citizenship Survey to measure social cohesion"
863;12597;660;43;Inclusion of Nature in Self Scale;Y;"Perceived Stress Scale - PSS (linked to 112); EuroQol measure- EQ-5D; International Physical Activity Questionnaire short form - IPAQ-SF; frequency of nature visit assessment; Inclusion of Nature in Self Scale; English Citizenship Survey to measure social cohesion"
864;12597;660;100;English Citizenship Survey to measure social cohesion;Y;"Perceived Stress Scale - PSS (linked to 112); EuroQol measure- EQ-5D; International Physical Activity Questionnaire short form - IPAQ-SF; frequency of nature visit assessment; Inclusion of Nature in Self Scale; English Citizenship Survey to measure social cohesion"
865;35963;661;100;;N;"100; Key informant interviews; 43"
866;35963;661;100;Key informant interviews;Y;"100; Key informant interviews; 43"
867;35963;661;43;;N;"100; Key informant interviews; 43"
868;14743;662;10;;N;10
869;14743;663;137;vegetation survey (linked to 10);Y;"vegetation survey (linked to 10); end member mixing analysis - EMMA"
870;14743;663;10;end member mixing analysis - EMMA;Y;"vegetation survey (linked to 10); end member mixing analysis - EMMA"
871;14743;664;19;;N;"19; survey"
872;14743;664;112;survey;Y;"19; survey"
873;36169;665;100;in-depth interviews;Y;in-depth interviews
874;32600;666;134;Pitfall trapping (linked to 10);Y;Pitfall trapping (linked to 10)
875;67398;667;14;;N;14
876;33313;668;21;;N;21
877;63713;669;10;;N;10
878;40827;670;152;Heuristic optimization algorithms (Marxan software);Y;Heuristic optimization algorithms (Marxan software)
879;70190;671;49;Hedonic model analysis;Y;Hedonic model analysis
880;34419;672;14;;N;14
881;3734;673;10;;N;10
882;37557;674;112;;N;112
883;16675;675;67;"Their own ""Carbon Sequestration Total Factor Productivity Growth Framework"" - CSTFP";Y;"Their own ""Carbon Sequestration Total Factor Productivity Growth Framework"" - CSTFP"
884;17798;676;128;ecohydrological modelling using AgriCLVDAS;Y;ecohydrological modelling using AgriCLVDAS
885;38748;677;10;;N;10
886;8999;678;10;;N;10
887;26651;679;23;;N;23
888;25474;680;25;;N;"25; Kernel method (Rodgers and Carr, 1998); Biotas 2.05 programme - Ecological Software Solutions USA; 64"
889;25474;680;152;Kernel method (Rodgers and Carr, 1998);Y;"25; Kernel method (Rodgers and Carr, 1998); Biotas 2.05 programme - Ecological Software Solutions USA; 64"
890;25474;680;130;Biotas 2.05 programme - Ecological Software Solutions USA;Y;"25; Kernel method (Rodgers and Carr, 1998); Biotas 2.05 programme - Ecological Software Solutions USA; 64"
891;25474;680;64;;N;"25; Kernel method (Rodgers and Carr, 1998); Biotas 2.05 programme - Ecological Software Solutions USA; 64"
892;18828;681;75;;N;"75; qualitative content analysis"
893;18828;681;152;qualitative content analysis;Y;"75; qualitative content analysis"
894;43312;682;10;;N;10
895;67406;683;49;;N;49
896;38121;684;23;;N;23
897;12456;685;134;Sampling method (Nested design);Y;Sampling method (Nested design)
898;68412;686;21;ROI framework (Wilson, et al. 2007);Y;ROI framework (Wilson, et al. 2007)
899;21748;687;64;Spatial dataset %Mapping% (linked to 64);Y;Spatial dataset %Mapping% (linked to 64)
900;69543;688;100;;N;100
901;41072;689;23;;N;23
902;41947;690;10;;N;10
903;40576;691;128;integrated agriculture water management optimization model (linked to 56);Y;integrated agriculture water management optimization model (linked to 56)
904;63191;692;43;;N;"43; 100"
905;63191;692;100;;N;"43; 100"
906;27437;693;10;;N;10
907;30441;694;64;Mapping (linked to 64);Y;Mapping (linked to 64)
908;31662;695;10;;N;10
909;35221;696;134;Sample plot;Y;Sample plot
910;46197;697;64;Mapping (linked to 64);Y;Mapping (linked to 64)
911;48238;698;129;Field plot design;Y;Field plot design
912;37294;699;93;;N;93
913;32090;700;10;;N;10
914;22334;701;94;;N;94
915;46432;702;10;;N;10
916;69190;703;19;single-bounded dichotomous contingent valuation (linked to 19);Y;single-bounded dichotomous contingent valuation (linked to 19)
917;67991;704;10;;N;10
918;3914;705;14;;N;14
919;23919;706;23;;N;23
920;32945;707;19;;N;"19; 94"
921;32945;707;94;;N;"19; 94"
922;48809;708;14;;N;14
923;71934;709;150;Investment framework for environmental resources - INFFER analysis (pannell et al., 2011);Y;Investment framework for environmental resources - INFFER analysis (pannell et al., 2011)
924;13675;710;19;;N;19
925;38133;711;52;;N;52
926;70668;712;19;;N;19
927;9724;713;"132; 67";habitat-ecosystem service potential matrix;Y;habitat-ecosystem service potential matrix
928;9724;714;"67;64";Mapping of ecosystem service potential (linked to 67/64);Y;Mapping of ecosystem service potential (linked to 67/64)
929;9724;715;56;"integrated matrics of benthic habitat area and habitat
 quality in an evaluation of the differences in ESP provided by two different Reserves";Y;"integrated matrics of benthic habitat area and habitat
 quality in an evaluation of the differences in ESP provided by two different Reserves"
930;29354;716;141;static Stackelberg leader-follower game (Madani and Hipel 2011);Y;"static Stackelberg leader-follower game (Madani and Hipel 2011); non-cooperative game-theoretical model (Carraro et al. 2007)"
931;29354;716;141;non-cooperative game-theoretical model (Carraro et al. 2007);Y;"static Stackelberg leader-follower game (Madani and Hipel 2011); non-cooperative game-theoretical model (Carraro et al. 2007)"
932;51048;717;122;regression analysis;Y;"regression analysis; financial analysis (linked to 21)"
933;51048;717;21;financial analysis (linked to 21);Y;"regression analysis; financial analysis (linked to 21)"
934;69592;718;19;one-and-one-half-bound dichotomous contingent valuation (OOHB DC CV) (Cooper et al. 2002, linked to 19);Y;one-and-one-half-bound dichotomous contingent valuation (OOHB DC CV) (Cooper et al. 2002, linked to 19)
935;2226;719;100;Imterviews;Y;"Imterviews; Participant observation (linked to 75)"
936;2226;719;75;Participant observation (linked to 75);Y;"Imterviews; Participant observation (linked to 75)"
937;1163;720;125;biodiversity inventory (linked to 10);Y;biodiversity inventory (linked to 10)
938;1307;721;137;acoustic sampling to assess bat species numbers and activity (linked to 10);Y;acoustic sampling to assess bat species numbers and activity (linked to 10)
939;35369;722;19;;N;19
940;69709;723;112;;N;112
941;67356;724;39;;N;"39; 91"
942;67356;724;91;;N;"39; 91"
943;19076;725;130;GIS Approach (linked to 64);Y;GIS Approach (linked to 64)
944;41326;726;"112;91";112/91;Y;"112/91; Market Value Method (including Carbon Tax Method and Afforestation Cost Method, Shadow Engeneering Method, and Results Reference Method, linked to 65); 19; 10 (Others)"
945;41326;726;"67;65";Market Value Method (including Carbon Tax Method and Afforestation Cost Method, Shadow Engeneering Method, and Results Reference Method, linked to 65);Y;"112/91; Market Value Method (including Carbon Tax Method and Afforestation Cost Method, Shadow Engeneering Method, and Results Reference Method, linked to 65); 19; 10 (Others)"
946;41326;726;19;;N;"112/91; Market Value Method (including Carbon Tax Method and Afforestation Cost Method, Shadow Engeneering Method, and Results Reference Method, linked to 65); 19; 10 (Others)"
947;41326;726;10;10 (Others);Y;"112/91; Market Value Method (including Carbon Tax Method and Afforestation Cost Method, Shadow Engeneering Method, and Results Reference Method, linked to 65); 19; 10 (Others)"
948;4324;727;100;;N;100
949;43818;728;93;;N;93
950;10638;729;94;TCM valuation;Y;TCM valuation
951;32398;730;94;;N;94
952;7276;731;129;rank-abundance distribution modelling;Y;rank-abundance distribution modelling
953;794;732;112;;N;112
954;32956;733;93;;N;93
955;40547;734;112;;N;112
956;68962;735;94;;N;94
957;70575;736;100;;N;"100; 91"
958;70575;736;91;;N;"100; 91"
959;37228;737;112;;N;112
960;48047;738;22;;N;22
961;30843;739;"112;65";Quantitative market survey (linked to 112);Y;"Quantitative market survey (linked to 112); Standard botanical collection methods (linked to 37)"
962;30843;739;125;Standard botanical collection methods (linked to 37);Y;"Quantitative market survey (linked to 112); Standard botanical collection methods (linked to 37)"
963;64419;740;19;open ended contingent valuation (linked to 19);Y;open ended contingent valuation (linked to 19)
964;53808;741;14;;N;14
965;21686;742;19;;N;19
966;16111;743;10;;N;10
967;16565;744;159;Phylogenetic Analysis;Y;Phylogenetic Analysis
968;42072;745;"69; 14";best-worst scaling D-efficient choice experiment (linked to 14);Y;best-worst scaling D-efficient choice experiment (linked to 14)
969;14008;746;155;HadAM3H model from the Hadley Centre of the UK Meteorological Office (Andréasson et al 2004);Y;"HadAM3H model from the Hadley Centre of the UK Meteorological Office (Andréasson et al 2004); ECHAM4/ OPYC3 model from the Max-Planck Institute for Meteorology in Hamburg (Andréasson et al 2004, linked to 67)."
970;14008;746;155;ECHAM4/ OPYC3 model from the Max-Planck Institute for Meteorology in Hamburg (Andréasson et al 2004, linked to 67).;Y;"HadAM3H model from the Hadley Centre of the UK Meteorological Office (Andréasson et al 2004); ECHAM4/ OPYC3 model from the Max-Planck Institute for Meteorology in Hamburg (Andréasson et al 2004, linked to 67)."
971;32915;747;64;;N;64
972;42146;748;77;;N;"77; species distribution modelling"
973;42146;748;129;species distribution modelling;Y;"77; species distribution modelling"
974;9830;749;10;;N;10
975;26241;750;135;total maximum daily load calculation for river water quality modelling;Y;total maximum daily load calculation for river water quality modelling
976;10717;751;10;Assessment of grazing exclusion effects;Y;Assessment of grazing exclusion effects
977;30405;752;79;Participant Journals (Peckham et al. 2013);Y;"Participant Journals (Peckham et al. 2013); photo elicitation (linked to 82); follow-up interviews (linked to 100)"
978;30405;752;82;photo elicitation (linked to 82);Y;"Participant Journals (Peckham et al. 2013); photo elicitation (linked to 82); follow-up interviews (linked to 100)"
979;30405;752;100;follow-up interviews (linked to 100);Y;"Participant Journals (Peckham et al. 2013); photo elicitation (linked to 82); follow-up interviews (linked to 100)"
980;42029;753;57;InVEST models (linked to 57);Y;InVEST models (linked to 57)
981;1576;754;100;;N;100
982;12980;755;122;Two Step Potato Yiel Model - regression models;Y;Two Step Potato Yiel Model - regression models
983;64029;756;64;;N;64
984;46198;757;43;;N;"43; in-depth semi-structured interviews (linked to 100); direct observations (linked to 75); 91"
985;46198;757;100;in-depth semi-structured interviews (linked to 100);Y;"43; in-depth semi-structured interviews (linked to 100); direct observations (linked to 75); 91"
986;46198;757;146;direct observations (linked to 75);Y;"43; in-depth semi-structured interviews (linked to 100); direct observations (linked to 75); 91"
987;46198;757;91;;N;"43; in-depth semi-structured interviews (linked to 100); direct observations (linked to 75); 91"
988;5483;758;100;In depth interviews (linked to 100);Y;"In depth interviews (linked to 100); Focus group discussions - FDGs (linked to 43)"
989;5483;758;43;Focus group discussions - FDGs (linked to 43);Y;"In depth interviews (linked to 100); Focus group discussions - FDGs (linked to 43)"
990;8945;759;75;;N;"75; document gathering (linked to 18); Interviews (linked to 92)"
991;8945;759;131;document gathering (linked to 18);Y;"75; document gathering (linked to 18); Interviews (linked to 92)"
992;8945;759;100;Interviews (linked to 92);Y;"75; document gathering (linked to 18); Interviews (linked to 92)"
993;41671;760;122;Linear mixed effects modelling;Y;"Linear mixed effects modelling; multi-temporal land-cover maps (linked to 64)"
994;41671;760;64;multi-temporal land-cover maps (linked to 64);Y;"Linear mixed effects modelling; multi-temporal land-cover maps (linked to 64)"
995;41434;761;57;;N;"57; Soil and Water Assessment Tool - SWAT"
996;41434;761;155;Soil and Water Assessment Tool - SWAT;Y;"57; Soil and Water Assessment Tool - SWAT"
997;41138;762;122;generalised linear model;Y;generalised linear model
998;12651;763;43;Focus group;Y;Focus group
999;39015;764;10;;N;10
1000;27599;765;10;;N;10
1001;10662;766;134;complementary sampling methods (linked to 10);Y;complementary sampling methods (linked to 10)
1002;13839;767;10;Freshwater conservation assessment;Y;Freshwater conservation assessment
1003;63448;768;19;;N;19
1004;26151;769;137;Bird surveying;Y;Bird surveying
1005;27663;770;10;;N;10
1006;31154;771;10;;N;10
1007;35692;772;10;;N;10
1008;43830;773;93;;N;93
1009;41527;774;122;Econometric modelling;Y;Econometric modelling
1010;67570;775;23;;N;23
1011;2248;776;122;Statistical methods;Y;Statistical methods
1012;4590;777;69;Multi-criteria analysis (linked to 10);Y;Multi-criteria analysis (linked to 10)
1013;67763;778;23;;N;23
1014;28894;779;10;;N;10
1015;43798;780;80;Participatory Research Appraisal tools (linked to 79/80);Y;Participatory Research Appraisal tools (linked to 79/80)
1016;70797;781;110;;N;110
1017;63276;782;112;;N;112
1018;63276;783;6;;N;"6; opportunity costs"
1019;63276;783;21;opportunity costs;Y;"6; opportunity costs"
1020;70282;784;21;cost-of-illness model (United States Department of Agriculture’s - USDA Economic Research Service - ERS, linked to 21);Y;cost-of-illness model (United States Department of Agriculture’s - USDA Economic Research Service - ERS, linked to 21)
1021;68900;785;91;;N;91
1022;22319;786;69;Multi-species hierarchical modelling (linked to 67);Y;Multi-species hierarchical modelling (linked to 67)
1023;38991;787;128;intermediate disturbance-complexity model;Y;intermediate disturbance-complexity model
1024;10644;788;129;Alpha and beta diversity analysis (linked to 10);Y;"Alpha and beta diversity analysis (linked to 10); Principle Component Analysis (linked to 67); Multiple Regressions on Distance Matrices (linked to 67)."
1025;10644;788;122;Principle Component Analysis (linked to 67);Y;"Alpha and beta diversity analysis (linked to 10); Principle Component Analysis (linked to 67); Multiple Regressions on Distance Matrices (linked to 67)."
1026;10644;788;122;Multiple Regressions on Distance Matrices (linked to 67).;Y;"Alpha and beta diversity analysis (linked to 10); Principle Component Analysis (linked to 67); Multiple Regressions on Distance Matrices (linked to 67)."
1027;14278;789;49;;N;49
1028;39656;790;10;;N;10
1029;2472;791;10;;N;10
1030;67767;792;112;;N;112
1031;69611;793;112;structured household survey containing closed and open questions (linked to 112);Y;structured household survey containing closed and open questions (linked to 112)
1032;36115;794;129;Species diversity analysis;Y;"Species diversity analysis; Stepwise multiple regression analysis (linked to 67); Non-metric multidimensional scaling (linked to 67)."
1033;36115;794;122;Stepwise multiple regression analysis (linked to 67);Y;"Species diversity analysis; Stepwise multiple regression analysis (linked to 67); Non-metric multidimensional scaling (linked to 67)."
1034;36115;794;119;Non-metric multidimensional scaling (linked to 67).;Y;"Species diversity analysis; Stepwise multiple regression analysis (linked to 67); Non-metric multidimensional scaling (linked to 67)."
1035;40305;795;132;assessment of habitat suitability of reforested surface coal mines;Y;assessment of habitat suitability of reforested surface coal mines
1036;25401;796;112;;N;112
1037;63330;797;86;;N;"86; model of essential habitat (Barbier and Strand 1998 % altered standard open-access bio-economic model% linked to 21)"
1038;63330;797;56;model of essential habitat (Barbier and Strand 1998 % altered standard open-access bio-economic model% linked to 21);Y;"86; model of essential habitat (Barbier and Strand 1998 % altered standard open-access bio-economic model% linked to 21)"
1039;34045;798;10;Chemical analysis (linked to 10);Y;"Chemical analysis (linked to 10); Phylogenetic analysis (linked to 10); Antibiotic resistance assays (linked to 10); Biofilm formation assays (linked to 10)."
1040;34045;798;159;Phylogenetic analysis (linked to 10);Y;"Chemical analysis (linked to 10); Phylogenetic analysis (linked to 10); Antibiotic resistance assays (linked to 10); Biofilm formation assays (linked to 10)."
1041;34045;798;10;Antibiotic resistance assays (linked to 10);Y;"Chemical analysis (linked to 10); Phylogenetic analysis (linked to 10); Antibiotic resistance assays (linked to 10); Biofilm formation assays (linked to 10)."
1042;34045;798;10;Biofilm formation assays (linked to 10).;Y;"Chemical analysis (linked to 10); Phylogenetic analysis (linked to 10); Antibiotic resistance assays (linked to 10); Biofilm formation assays (linked to 10)."
1043;45382;799;100;in-depth semi-structured interviews (linked to 100);Y;in-depth semi-structured interviews (linked to 100)
1044;69279;800;100;;N;100
1045;43188;801;152;Numerical Model;Y;Numerical Model
1046;63396;802;129;Analysis of indicator species (linked to 10);Y;"Analysis of indicator species (linked to 10); forest structure analysis (linked to 10)"
1047;63396;802;138;forest structure analysis (linked to 10);Y;"Analysis of indicator species (linked to 10); forest structure analysis (linked to 10)"
1048;70823;803;23;Restoration effectiveness analysis;Y;Restoration effectiveness analysis
1049;13782;804;91;;N;"91; key informants (linked to 43); 75"
1050;13782;804;100;key informants (linked to 43);Y;"91; key informants (linked to 43); 75"
1051;13782;804;75;;N;"91; key informants (linked to 43); 75"
1052;71690;805;10;Assessment of forest recovery $in relation to previous land-use;Y;Assessment of forest recovery $in relation to previous land-use
1053;39908;806;23;;N;"23; 99"
1054;39908;806;99;;N;"23; 99"
1055;48730;807;152;Generalized multilevel path models (Shipley 2009, linked to 67).;Y;Generalized multilevel path models (Shipley 2009, linked to 67).
1056;22904;808;64;Census and mapping of indigenous communities (linked to 64);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1057;22904;808;125;Floristic, herbarium and fungal inventories (linked to 37);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1058;22904;808;100;Standarized interviews;Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1059;22904;808;100;;N;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1060;22904;808;"70;100";Structured life-story interviews;Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1061;22904;808;"100;125";Unstructured interviews abut ethno-ecological topics (linked to 36);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1062;22904;808;75;;N;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1063;22904;808;127;Food resource accounting (Zent 1996);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1064;22904;808;146;Focal person following observations;Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1065;22904;808;125;Garden crop inventories and sample plot censuses (linked to 37);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1066;22904;808;130;Geographic position system (GPS);Y;"Census and mapping of indigenous communities (linked to 64); Floristic, herbarium and fungal inventories (linked to 37); Standarized interviews; 100; Structured life-story interviews; Unstructured interviews abut ethno-ecological topics (linked to 36); 75; Food resource accounting (Zent 1996); Focal person following observations; Garden crop inventories and sample plot censuses (linked to 37); Geographic position system (GPS)"
1067;12801;809;67;;N;"67; 64"
1068;12801;809;64;;N;"67; 64"
1069;36694;810;125;novel methodology for creating a checklist on crop prioritization (Kell et al., 2008);Y;novel methodology for creating a checklist on crop prioritization (Kell et al., 2008)
1070;3826;811;10;;N;10
1071;29682;812;64;;N;"64; Biodiversity analysis (linked to 10)"
1072;29682;812;129;Biodiversity analysis (linked to 10);Y;"64; Biodiversity analysis (linked to 10)"
1073;35832;813;49;hedonic pricing (linked to 49);Y;hedonic pricing (linked to 49)
1074;6887;814;23;evaluation of most effective mitigation strategy (linked to 23?);Y;evaluation of most effective mitigation strategy (linked to 23?)
1075;42028;815;122;Permutational multivariate analysis-of-variance - PERMANOVA (linked to 67);Y;"Permutational multivariate analysis-of-variance - PERMANOVA (linked to 67); Metric multidimensional scaling - mMDS (linked to 67); SIMPER routine (Clarke and Gorley 2015, linked to 67 ); The Biota and Environment matching routine - BIOENV (Clarke 2993, linked to 67)"
1076;42028;815;119;Metric multidimensional scaling - mMDS (linked to 67);Y;"Permutational multivariate analysis-of-variance - PERMANOVA (linked to 67); Metric multidimensional scaling - mMDS (linked to 67); SIMPER routine (Clarke and Gorley 2015, linked to 67 ); The Biota and Environment matching routine - BIOENV (Clarke 2993, linked to 67)"
1077;42028;815;137;SIMPER routine (Clarke and Gorley 2015, linked to 67 );Y;"Permutational multivariate analysis-of-variance - PERMANOVA (linked to 67); Metric multidimensional scaling - mMDS (linked to 67); SIMPER routine (Clarke and Gorley 2015, linked to 67 ); The Biota and Environment matching routine - BIOENV (Clarke 2993, linked to 67)"
1078;42028;815;67;The Biota and Environment matching routine - BIOENV (Clarke 2993, linked to 67);Y;"Permutational multivariate analysis-of-variance - PERMANOVA (linked to 67); Metric multidimensional scaling - mMDS (linked to 67); SIMPER routine (Clarke and Gorley 2015, linked to 67 ); The Biota and Environment matching routine - BIOENV (Clarke 2993, linked to 67)"
1079;38900;816;19;;N;19
1080;3368;817;91;;N;91
1081;30326;818;112;;N;112
1082;21813;819;100;;N;"100;112"
1083;21813;819;112;;N;"100;112"
1084;33891;820;112;;N;112
1085;37134;821;91;;N;"91; 100; Multiple correspondence analysis (Aktürk et al 2007)"
1086;37134;821;100;;N;"91; 100; Multiple correspondence analysis (Aktürk et al 2007)"
1087;37134;821;122;Multiple correspondence analysis (Aktürk et al 2007);Y;"91; 100; Multiple correspondence analysis (Aktürk et al 2007)"
1088;19795;822;112;Survey;Y;Survey
1089;70680;823;91;;N;91
1090;9723;824;123;"""Nature Value Explorer"" modelling tool (Broekx et al. 2013)";Y;"""Nature Value Explorer"" modelling tool (Broekx et al. 2013)"
1091;17893;825;64;;N;64
1092;10682;826;10;;N;10
1093;14276;827;91;;N;91
1094;14276;828;91;;N;91
1095;22816;829;100;;N;100
1096;9711;830;52;Driver-Pressure-State-Impact-Response Framework;Y;"Driver-Pressure-State-Impact-Response Framework; 69"
1097;9711;830;69;;N;"Driver-Pressure-State-Impact-Response Framework; 69"
1098;69943;831;69;;N;69
1099;44217;832;127;Multi-regional computable general equilibrium - MRCGE model;Y;Multi-regional computable general equilibrium - MRCGE model
1100;12464;833;56;;N;56
1101;71552;834;56;Systems Approach Framework - SAF (Hopkins et al. 2011);Y;"Systems Approach Framework - SAF (Hopkins et al. 2011); integrated system simulation model GUADEX (linked to 56)"
1102;71552;834;56;integrated system simulation model GUADEX (linked to 56);Y;"Systems Approach Framework - SAF (Hopkins et al. 2011); integrated system simulation model GUADEX (linked to 56)"
1103;20480;835;10;;N;10
1104;21805;836;75;;N;"75; interviews"
1105;21805;836;100;interviews;Y;"75; interviews"
1106;21805;837;75;;N;"75; interviews"
1107;21805;837;100;interviews;Y;"75; interviews"
1108;21805;838;75;;N;"75; interviews"
1109;21805;838;100;interviews;Y;"75; interviews"
1110;21805;839;75;;N;"75; interviews"
1111;21805;839;100;interviews;Y;"75; interviews"
1112;29783;840;67;;N;67
1113;40220;841;21;prioritising catchment management projects framework (Klein et al. 2010, linked to 21);Y;prioritising catchment management projects framework (Klein et al. 2010, linked to 21)
1114;15238;842;14;;N;14
1115;331;843;100;in-depth interviews (linked to 100);Y;"in-depth interviews (linked to 100); 75; fieldwork (linked to 64)"
1116;331;843;75;;N;"in-depth interviews (linked to 100); 75; fieldwork (linked to 64)"
1117;331;843;75;fieldwork (linked to 64);Y;"in-depth interviews (linked to 100); 75; fieldwork (linked to 64)"
1118;32454;844;86;stochastic frontier production analysis;Y;stochastic frontier production analysis
1119;48322;845;130;Remote Sensing;Y;Remote Sensing
1120;48322;846;137;Ecological Fiedl Studies (linked to 10);Y;Ecological Fiedl Studies (linked to 10)
1121;41028;847;64;community mapping (linked to 64);Y;"community mapping (linked to 64); 100; free listing; guided tour documentation"
1122;41028;847;100;;N;"community mapping (linked to 64); 100; free listing; guided tour documentation"
1123;41028;847;;free listing;Y;"community mapping (linked to 64); 100; free listing; guided tour documentation"
1124;41028;847;"37; 43; 18 ";guided tour documentation;Y;"community mapping (linked to 64); 100; free listing; guided tour documentation"
1125;2418;848;23;;N;23
1126;20143;849;69;;N;69
1127;69264;850;100;unstructured interview;Y;unstructured interview
1128;17052;851;22;;N;22
1129;12329;852;57;;N;57
1130;10573;853;23;;N;"23; Moran’s I $spatial clustering statistics$; Getis-Ord Gi$spatial clustering statistics$; AMOEBA$spatial clustering statistics$"
1131;10573;853;130;Moran’s I $spatial clustering statistics$;Y;"23; Moran’s I $spatial clustering statistics$; Getis-Ord Gi$spatial clustering statistics$; AMOEBA$spatial clustering statistics$"
1132;10573;853;130;Getis-Ord Gi$spatial clustering statistics$;Y;"23; Moran’s I $spatial clustering statistics$; Getis-Ord Gi$spatial clustering statistics$; AMOEBA$spatial clustering statistics$"
1133;10573;853;130;AMOEBA$spatial clustering statistics$;Y;"23; Moran’s I $spatial clustering statistics$; Getis-Ord Gi$spatial clustering statistics$; AMOEBA$spatial clustering statistics$"
1134;67428;854;23;Costs-return analysis (linked to 22);Y;Costs-return analysis (linked to 22)
1135;26398;855;130;spatial analysis;Y;"spatial analysis; RUSLE model (Renard et al.,1997)"
1136;26398;855;155;RUSLE model (Renard et al.,1997);Y;"spatial analysis; RUSLE model (Renard et al.,1997)"
1137;36914;856;127;agent-based model (Alexander et al. 2013);Y;agent-based model (Alexander et al. 2013)
1138;67428;857;122;Multiple regression analysis;Y;Multiple regression analysis
1139;38282;858;65;;N;65
1140;17293;859;136;Biological control services index - BSI (Gardiner et al. 2009, linked to 10);Y;"Biological control services index - BSI (Gardiner et al. 2009, linked to 10); Economic performance (linked to 22)"
1141;17293;859;145;Economic performance (linked to 22);Y;"Biological control services index - BSI (Gardiner et al. 2009, linked to 10); Economic performance (linked to 22)"
1142;36131;860;145;Economic analysis (linked to 22);Y;Economic analysis (linked to 22)
1143;8814;861;122;Bootstrap Data Envelopment Analysis - Bootstrap-DEA model;Y;Bootstrap Data Envelopment Analysis - Bootstrap-DEA model
1144;8814;862;130;Exploratory spatial data analysis - ESDA;Y;"Exploratory spatial data analysis - ESDA; Geographically weighted regression model- GRW (Fotheringham et al. 1996)"
1145;8814;862;130;Geographically weighted regression model- GRW (Fotheringham et al. 1996);Y;"Exploratory spatial data analysis - ESDA; Geographically weighted regression model- GRW (Fotheringham et al. 1996)"
1146;14021;863;152;simulation study;Y;simulation study
1147;16915;864;112;Surveys;Y;Surveys
